name,ipadress,image,evaluate,grade,comments,bcategory_id,adress,price,longitude,latitude,badress_id
渔家傲,http://www.meituan.com/meishi/5279931/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,585,4,鲁润商厦红星路鲁润商美食城内,33,115.782602,36.782069,3
巴雨火锅（原巴奴火锅）,http://www.meituan.com/meishi/98239428/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,584,4,临清银河路三和宾舍西200米路北（原巴奴火锅）,38,116.446038,36.40561,3
皇家5号海鲜自助（莘县店）,http://www.meituan.com/meishi/157090406/,http://127.0.0.1:8000/static/img/meishi.jpg,一般,3.3,581,6,莘县新华路广播局南邻,70,115.445749,36.488168,5
颈背丸子（兴华路店）,http://www.meituan.com/meishi/4734801/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,576,3,东昌府区兴华西路39号,24,115.988001,36.473478,1
巴比伦烘焙,http://www.meituan.com/meishi/72069796/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,574,2,高唐县第一实验小学对过,15,116.250176,36.866695,8
澳典极致烘焙,http://www.meituan.com/meishi/40610978/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.3,570,2,东昌府区兴华路与柳园路交叉口往西200米路北（国棉厂家属院临街商铺）,23,115.994845,36.47003,1
小芒果混搭火锅,http://www.meituan.com/meishi/41126753/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,570,6,开发区御润财富城中心广场东南角,56,115.718563,36.858547,9
周记牛肉汤（东阿店）,http://www.meituan.com/meishi/41700301/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,569,3,东阿县青年街天天超市路口往北200米路东（青年街中国电信斜对过）,14,115.976466,36.462167,6
肯大士,http://www.meituan.com/meishi/41237532/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.9,568,3,高唐县管道北街商博瑞超市门口,11,116.239641,36.880742,8
快乐星西式汉堡店,http://www.meituan.com/meishi/5163977/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,568,11,冠县红旗北路与振兴路交叉口金鼎百货东侧30米（金鼎百货）,9,115.795179,36.11533,7
王府驴肉馆,http://www.meituan.com/meishi/5497287/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.1,568,9,东昌府区振兴西路西首路南（市劳动局西邻）,30,115.796065,36.123687,1
农家炒货（东阿旗舰店）,http://www.meituan.com/meishi/4748768/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,565,3,东阿县前进街银座超市南200米路西,23,115.783575,36.120225,6
小芹干果炒货店（一中店）,http://www.meituan.com/meishi/5227784/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,561,2,东阿县前进街一中操场对面,28,116.25579,36.337938,6
麻辣香锅,http://www.meituan.com/meishi/6757356/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,560,3,东昌府区聊位路聊大西门向南180米路西,19,116.283198,36.331642,1
鑫龙福麻辣烫,http://www.meituan.com/meishi/61193511/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,559,3,开发区御润财富城中段广场北侧,12,116.259923,36.585408,9
惠云蛋糕房,http://www.meituan.com/meishi/91114/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.3,554,2,东昌府区水城华府西门往北50米路西,20,116.844854,36.314446,1
郭屯王家炖鸡炒鸡,http://www.meituan.com/meishi/2181291/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.3,552,8,东昌府区柳园路与振兴西路交叉口西200米路北,35,115.996028,36.45979,1
汤氏炉鱼风尚烤鱼餐厅,http://www.meituan.com/meishi/102646910/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,544,7,东昌府区花园路与振兴路西南角,21,115.799527,36.135108,1
金利来蛋糕,http://www.meituan.com/meishi/2463617/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.3,540,2,东昌府区向阳路与建设路交叉口向西200米路南三里铺小区北门,20,115.793998,36.121238,1
旧时光coffee,http://www.meituan.com/meishi/40227881/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,532,11,东昌府区馆驿街26号（东关小学西30米路南）,28,116.00193,36.475226,1
重庆石锅鱼（站前街店）,http://www.meituan.com/meishi/5366008/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,532,4,东昌府区站前街望湖花园二期64-3,30,116.269695,36.596004,1
皇家蛋糕（齐韩店）,http://www.meituan.com/meishi/68522897/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,531,2,茌平齐韩路口北100米路西,19,116.250974,36.609987,2
裤带面油泼面,http://www.meituan.com/meishi/94271491/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,523,5,高唐县春长街北段路西农商银行北侧,10,116.844854,36.314446,8
麦8烘焙,http://www.meituan.com/meishi/77336676/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,518,2,高唐县鼓楼东路天齐庙小区南门东侧（捷安特自行车西侧）,15,116.246218,36.867239,8
可馨烘焙,http://www.meituan.com/meishi/90604697/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,517,2,高唐县金城东路时风宾馆东200米路南（时风创业小区对面）,15,115.718841,36.8443,8
小天津家家手工水饺店,http://www.meituan.com/meishi/68928354/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,511,12,运河半岛经一路运河半岛东门北30米,23,115.796872,36.123894,3
江北老灶火锅,http://www.meituan.com/meishi/111394859/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,511,4,开发区长江路与华山路交叉口北500米路西,30,115.671696,36.24259,9
赵老铺道口烧鸡,http://www.meituan.com/meishi/40469594/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.7,509,3,莘县政府街西段国土资源局对过路南,14,115.995118,36.474113,5
清溪川韩国料理,http://www.meituan.com/meishi/96473735/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,509,10,东昌府区东昌府北关街与振兴路交叉口东牧羊花旁边,63,116.241778,36.872107,1
马老大面筋串,http://www.meituan.com/meishi/95484075/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,507,3,阳谷谷山路万绣城楼下,5,115.96731,36.477691,4
龙凤呈祥蛋糕房,http://www.meituan.com/meishi/42607271/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,506,2,中心广场博济桥与宁津路交叉口向北10米路西,50,115.981527,36.473625,4
姚树人麻辣鱼烧烤,http://www.meituan.com/meishi/41386570/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,505,7,阳谷金河路金利源大饭店西200米路南,31,115.993374,36.449568,4
富苑老鸭子,http://www.meituan.com/meishi/76395775/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,499,4,莘县政府街国税局斜对面（市政隔壁）,20,116.259923,36.585408,5
李二鲜鱼（站前街店）,http://www.meituan.com/meishi/114052388/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,498,4,东昌府区西湖馨苑北门,30,115.976484,36.45366,1
天天烘焙蛋糕外送,http://www.meituan.com/meishi/95618528/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,495,2,东昌府区建设路与新纺街路交口向南200米路西,30,115.675128,36.244928,1
品味串吧,http://www.meituan.com/meishi/97150572/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,486,4,阳谷谷山路万绣城对面,15,116.263988,36.605954,4
食语贝斯特（开发区振华店）,http://www.meituan.com/meishi/63327458/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,477,2,开发区黄山路47号,14,116.041765,36.460432,9
武汉热干面,http://www.meituan.com/meishi/99581125/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,472,3,莘县新华路与大安街交叉口南100米路东（百姓浴池斜对过）,6,115.674064,36.250569,5
虾公虾婆（总店）,http://www.meituan.com/meishi/77489018/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,471,4,阳谷金河西路金紫南苑南门西头路北,30,115.907706,36.45583,4
石磨坊地锅烧烤,http://www.meituan.com/meishi/2370961/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.6,470,4,东昌府区振兴东路42-1号（锅炉厂西侧）,42,116.000253,36.473713,1
老憨猪蹄干锅鸭头,http://www.meituan.com/meishi/50210492/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.7,470,9,东昌府区站前街西湖西苑对面,37,116.25309,36.338372,1
老郭家羊肉泡馍（原财富城西门店）,http://www.meituan.com/meishi/40395628/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.8,464,3,开发区聊城经济开发区中华路当代财智大厦往东88米老郭家羊肉泡馍馆,14,115.966356,36.470543,9
羊倌蝎子,http://www.meituan.com/meishi/51598357/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,464,4,高唐县时风西路假山向西500米路南（龙海嘉园北门）,29,115.994992,36.448415,8
雪花姐姐,http://www.meituan.com/meishi/96345929/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.3,463,2,临清曙光路中央帝景22号东佳米洛餐厅2楼（佳米洛二楼）,15,115.729441,36.839277,3
多禾馅饼（金鼎店）,http://www.meituan.com/meishi/93285066/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,457,3,金鼎二零路口东,10,115.98469,36.457958,1
一品楼,http://www.meituan.com/meishi/97240460/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,457,9,东昌府区楼北大街3号,48,116.245284,36.866211,1
独一处正宗过桥米线,http://www.meituan.com/meishi/42746838/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,455,3,高唐县卫校街中段路西,9,115.907706,36.45583,8
英伦食尚,http://www.meituan.com/meishi/6906239/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,454,2,东昌府区柳园路与育新街交叉口往东50米,30,115.928842,36.053103,1
意大利烘焙（广场店）,http://www.meituan.com/meishi/4887693/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,446,2,信合天晶购物广场茌平人民广场北侧（中医院对过）,15,115.708788,36.830832,2
羊汤无忌,http://www.meituan.com/meishi/157241777/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,444,3,开发区创业大厦南面商铺14（东头路北农商行对过）,14,115.724645,36.837276,9
千滋百味回转火锅,http://www.meituan.com/meishi/2400350/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,444,4,东昌府区育新街西首路北,14,115.999274,36.444619,1
白家蛋糕烘焙,http://www.meituan.com/meishi/2540505/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,443,2,东昌府区东昌东路光岳宾馆对面，路北中通领秀城大门西侧,16,116.255837,36.346443,1
小龙坎老火锅（凤凰台店）,http://www.meituan.com/meishi/109121683/,http://127.0.0.1:8000/static/img/meishi.jpg,一般,3.3,443,4,东昌府区东昌西路凤凰台北20米路东,61,116.009346,36.48087,1
蓝海景阳冈大酒店（蓝钻国际美食自助百汇）,http://www.meituan.com/meishi/159974294/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.7,442,1,阳谷博济桥路阳谷景阳冈大酒店一楼,78,115.681078,36.238695,4
贝克汉堡,http://www.meituan.com/meishi/5555276/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,440,11,东昌府区建设路小学东20米路北(汽车总站西300米),12,115.991223,36.471801,1
派乐汉堡（冠县店）,http://www.meituan.com/meishi/97634880/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,439,11,冠县冠宜春路一中对面路北,11,115.958056,36.455203,7
瑞特披萨,http://www.meituan.com/meishi/98607451/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,439,11,狮子楼育才路阳谷红楼往西10米路南,15,115.793667,36.11837,4
清汤黄牛肉肥牛火锅,http://www.meituan.com/meishi/95143814/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,437,4,枣乡街枣乡街财局南10米路西,30,116.007183,36.45935,2
莫斯科红场蛋糕店,http://www.meituan.com/meishi/1377692/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.3,435,2,茌平振兴路与商业街路口西150米路北,50,116.844854,36.314446,2
蜀锦香厕所串串（聊大总店）,http://www.meituan.com/meishi/150024872/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,434,3,东昌府区聊大西门红旗巷西头路北100米（柳园路）,20,116.844854,36.314446,1
麦乐园蛋糕,http://www.meituan.com/meishi/50402014/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,434,2,阳谷狮子楼西400米御江南小区东10米,30,116.219579,36.86389,4
沸腾鱼乡,http://www.meituan.com/meishi/42317382/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,434,4,阳谷老金三角斜对过（关爱医院旁边）,30,116.180174,36.58852,4
重庆鸡公煲（冠县店）,http://www.meituan.com/meishi/42810804/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,432,4,冠县步行街东段贵林鱼家西临（老房子对面）,20,115.458866,36.48817,7
于记香辣虾羊蝎座,http://www.meituan.com/meishi/112088707/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,432,6,东昌府区大码头街新东方龙湾东门北第一家,39,116.258537,36.354343,1
特鲜居毛蟹龙虾鲜虾火锅,http://www.meituan.com/meishi/2486636/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,430,4,开发区华山南路聊大花园门口对面,29,116.022476,36.44834,9
独一味烧麦馆,http://www.meituan.com/meishi/4028698/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.7,425,9,茌平振兴路任庄小区西邻路南（急救站斜对面）,30,115.964083,36.466559,2
好东兴（国棉店）,http://www.meituan.com/meishi/98906881/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,420,2,临清先锋路东段（国棉厂大门西50米）,8,115.724663,36.8543,3
鼎鼎香火锅食府,http://www.meituan.com/meishi/5519814/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,420,4,高唐县第二中向东时风发展小区斜对面,20,115.664132,36.240914,8
好东兴（新华店）,http://www.meituan.com/meishi/89646566/,http://127.0.0.1:8000/static/img/meishi.jpg,一般,3.5,419,2,人民医院新华路市医院北100米路西,8,115.715491,36.842467,3
映山红大酒店,http://www.meituan.com/meishi/62304404/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,417,9,阳谷黄山路红星广场毛主席像后面,30,116.017446,36.467564,4
小二旋转小火锅,http://www.meituan.com/meishi/97547710/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,416,4,莘县步行街与商业街交叉口东20米路北（实小南门东120米路北）,15,116.387892,36.466082,5
人民公社,http://www.meituan.com/meishi/2367203/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,416,4,东昌府区利民东路徒骇河大桥西岸南行150米（两岸咖啡向南）,43,115.995823,36.467593,1
矮板凳重庆小面,http://www.meituan.com/meishi/76105689/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,415,5,高唐县天齐庙东门向南28米,11,116.245065,36.344817,8
多禾馅饼（县医院店）,http://www.meituan.com/meishi/95723935/,http://127.0.0.1:8000/static/img/meishi.jpg,一般,3.4,413,3,人民医院新华路中段中国银行北侧,10,116.002182,36.439151,3
西安名吃老孙家羊肉泡馍,http://www.meituan.com/meishi/40490837/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.7,410,3,开发区东昌丽都二期星光科学院幼儿园东临向南15米,12,115.96731,36.477691,9
好东兴（新天地）,http://www.meituan.com/meishi/98037131/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,410,2,运河半岛经一路运河半岛商业街1号楼,23,116.262368,36.340154,3
威尔特披萨（银座商城店）,http://www.meituan.com/meishi/96687644/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,408,11,银座商城银座商城东150米路北新华苑小区门口,19,115.983028,36.480978,3
开元山庄,http://www.meituan.com/meishi/3317115/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.7,405,8,临清温泉路与永青路交叉口往北100米路西（运河文化广场西侧）,49,115.449176,36.490324,3
李记扒拉锅·转角韩味,http://www.meituan.com/meishi/106244356/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,402,10,东昌府区阿尔卡迪亚四期鸿福老年公寓对面,20,115.792458,36.114415,1
海派炉鱼,http://www.meituan.com/meishi/61782646/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.1,400,9,运河半岛运河新天地商业街中段好声音北行500米路西,40,115.717341,36.844568,3
萨公主披萨屋（开发区店）,http://www.meituan.com/meishi/109402748/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.9,399,11,开发区黄山路振华购物中心北600米路西（阳光逸墅小区对过）,15,116.246504,36.87083,9
重庆小是小火锅,http://www.meituan.com/meishi/66817858/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,399,4,莘县政府街与工农路交叉口北行20米路西,28,115.977861,36.47259,5
虹泥小厨（茌平店）,http://www.meituan.com/meishi/6819212/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.7,397,8,茌平三馆对过文昌商场南邻（近三馆）,39,115.994734,36.469016,2
虾吃虾涮虾火锅（亿沣生活广场店）,http://www.meituan.com/meishi/104005578/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.1,395,4,东昌府区花园路建设路口南30米路西,40,116.232724,36.875865,1
老皇城北京火锅,http://www.meituan.com/meishi/150308991/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,394,4,东昌府区利民路柳园路路口东200米路北,50,115.727699,36.853921,1
蒋家黑老头炒货,http://www.meituan.com/meishi/83368/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,387,3,东昌府区东关大街东关民族小学西300米路北,15,115.98835,36.450048,1
